Text_ID,Work_Title,Author,Year,Character_Name,Excerpt,Gender,Race,Class,Traits,Contextual_Embedding,Group_Label,Bias_Association_Score,WSVM_Label
1540,The Great Gatsby,F. Scott Fitzgerald,1925,Character_1540,"Character_1540 is described as noble, independent, reflecting Asian female identity.",Female,Asian,Middle,"noble, independent",[768-dim vector],Asian_Female_Middle,0.39,1
1541,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1541,"Character_1541 is described as resilient, devoted, reflecting Unknown unknown identity.",Unknown,Unknown,Middle,"resilient, devoted",[768-dim vector],Unknown_Unknown_Middle,0.74,1
1542,Moby-Dick,Herman Melville,1851,Character_1542,"Character_1542 is described as defiant, devoted, reflecting Asian non-binary identity.",Non-binary,Asian,Enslaved/Servant,"defiant, devoted",[768-dim vector],Asian_Non-binary_Enslaved/Servant,0.42,1
1543,To Kill a Mockingbird,Harper Lee,1960,Character_1543,"Character_1543 is described as oppressed, hopeful, reflecting Mixed unknown identity.",Unknown,Mixed,Unknown,"oppressed, hopeful",[768-dim vector],Mixed_Unknown_Unknown,0.72,1
1544,To Kill a Mockingbird,Harper Lee,1960,Character_1544,"Character_1544 is described as submissive, independent, reflecting Asian male identity.",Male,Asian,Enslaved/Servant,"submissive, independent",[768-dim vector],Asian_Male_Enslaved/Servant,0.54,0
1545,White Noise,Don DeLillo,1985,Character_1545,"Character_1545 is described as resilient, strong, reflecting Mixed female identity.",Female,Mixed,Middle,"resilient, strong",[768-dim vector],Mixed_Female_Middle,0.65,0
1546,To Kill a Mockingbird,Harper Lee,1960,Character_1546,"Character_1546 is described as strong, devoted, reflecting Asian non-binary identity.",Non-binary,Asian,Working,"strong, devoted",[768-dim vector],Asian_Non-binary_Working,0.57,1
1547,Moby-Dick,Herman Melville,1851,Character_1547,"Character_1547 is described as fearless, hopeful, reflecting Black non-binary identity.",Non-binary,Black,Enslaved/Servant,"fearless, hopeful",[768-dim vector],Black_Non-binary_Enslaved/Servant,0.54,1
1548,The Great Gatsby,F. Scott Fitzgerald,1925,Character_1548,"Character_1548 is described as caring, devoted, reflecting White male identity.",Male,White,Unknown,"caring, devoted",[768-dim vector],White_Male_Unknown,0.41,1
1549,Invisible Man,Ralph Ellison,1952,Character_1549,"Character_1549 is described as strong, devoted, reflecting Asian unknown identity.",Unknown,Asian,Working,"strong, devoted",[768-dim vector],Asian_Unknown_Working,0.89,0
1550,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1550,"Character_1550 is described as rebellious, strong, reflecting Asian male identity.",Male,Asian,Upper,"rebellious, strong",[768-dim vector],Asian_Male_Upper,0.3,1
1551,White Noise,Don DeLillo,1985,Character_1551,"Character_1551 is described as resilient, caring, reflecting Black female identity.",Female,Black,Enslaved/Servant,"resilient, caring",[768-dim vector],Black_Female_Enslaved/Servant,0.36,1
1552,Song of Solomon,Toni Morrison,1977,Character_1552,"Character_1552 is described as loyal, strong, reflecting Unknown unknown identity.",Unknown,Unknown,Working,"loyal, strong",[768-dim vector],Unknown_Unknown_Working,0.85,1
1553,Invisible Man,Ralph Ellison,1952,Character_1553,"Character_1553 is described as loyal, caring, reflecting Black female identity.",Female,Black,Enslaved/Servant,"loyal, caring",[768-dim vector],Black_Female_Enslaved/Servant,0.46,1
1554,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_1554,"Character_1554 is described as visionary, hopeful, reflecting Indigenous female identity.",Female,Indigenous,Unknown,"visionary, hopeful",[768-dim vector],Indigenous_Female_Unknown,0.73,0
1555,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1555,"Character_1555 is described as defiant, brave, reflecting Mixed female identity.",Female,Mixed,Unknown,"defiant, brave",[768-dim vector],Mixed_Female_Unknown,0.65,1
1556,Moby-Dick,Herman Melville,1851,Character_1556,"Character_1556 is described as strong, submissive, reflecting Unknown male identity.",Male,Unknown,Enslaved/Servant,"strong, submissive",[768-dim vector],Unknown_Male_Enslaved/Servant,0.68,0
1557,Song of Solomon,Toni Morrison,1977,Character_1557,"Character_1557 is described as oppressed, resilient, reflecting Asian female identity.",Female,Asian,Middle,"oppressed, resilient",[768-dim vector],Asian_Female_Middle,0.73,0
1558,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1558,"Character_1558 is described as oppressed, submissive, reflecting Mixed unknown identity.",Unknown,Mixed,Working,"oppressed, submissive",[768-dim vector],Mixed_Unknown_Working,0.42,1
1559,Moby-Dick,Herman Melville,1851,Character_1559,"Character_1559 is described as fearless, strong, reflecting Black non-binary identity.",Non-binary,Black,Working,"fearless, strong",[768-dim vector],Black_Non-binary_Working,0.74,0
1560,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1560,"Character_1560 is described as brave, rebellious, reflecting Black male identity.",Male,Black,Enslaved/Servant,"brave, rebellious",[768-dim vector],Black_Male_Enslaved/Servant,0.45,0
1561,Moby-Dick,Herman Melville,1851,Character_1561,"Character_1561 is described as independent, oppressed, reflecting Mixed unknown identity.",Unknown,Mixed,Enslaved/Servant,"independent, oppressed",[768-dim vector],Mixed_Unknown_Enslaved/Servant,0.46,0
1562,Adventures of Huckleberry Finn,Mark Twain,1884,Character_1562,"Character_1562 is described as hopeful, fearless, reflecting Indigenous female identity.",Female,Indigenous,Middle,"hopeful, fearless",[768-dim vector],Indigenous_Female_Middle,0.34,1
1563,To Kill a Mockingbird,Harper Lee,1960,Character_1563,"Character_1563 is described as visionary, fearless, reflecting Mixed female identity.",Female,Mixed,Upper,"visionary, fearless",[768-dim vector],Mixed_Female_Upper,0.74,1
1564,Adventures of Huckleberry Finn,Mark Twain,1884,Character_1564,"Character_1564 is described as fearless, resilient, reflecting White female identity.",Female,White,Middle,"fearless, resilient",[768-dim vector],White_Female_Middle,0.7,0
1565,Invisible Man,Ralph Ellison,1952,Character_1565,"Character_1565 is described as rebellious, defiant, reflecting Unknown unknown identity.",Unknown,Unknown,Unknown,"rebellious, defiant",[768-dim vector],Unknown_Unknown_Unknown,0.87,1
1566,Moby-Dick,Herman Melville,1851,Character_1566,"Character_1566 is described as rebellious, resilient, reflecting White non-binary identity.",Non-binary,White,Enslaved/Servant,"rebellious, resilient",[768-dim vector],White_Non-binary_Enslaved/Servant,0.78,1
1567,Moby-Dick,Herman Melville,1851,Character_1567,"Character_1567 is described as noble, devoted, reflecting White non-binary identity.",Non-binary,White,Unknown,"noble, devoted",[768-dim vector],White_Non-binary_Unknown,0.86,1
1568,To Kill a Mockingbird,Harper Lee,1960,Character_1568,"Character_1568 is described as resilient, brave, reflecting White male identity.",Male,White,Upper,"resilient, brave",[768-dim vector],White_Male_Upper,0.42,1
1569,White Noise,Don DeLillo,1985,Character_1569,"Character_1569 is described as tragic, brave, reflecting White male identity.",Male,White,Middle,"tragic, brave",[768-dim vector],White_Male_Middle,0.75,1
1570,Invisible Man,Ralph Ellison,1952,Character_1570,"Character_1570 is described as loving, oppressed, reflecting Asian non-binary identity.",Non-binary,Asian,Enslaved/Servant,"loving, oppressed",[768-dim vector],Asian_Non-binary_Enslaved/Servant,0.61,0
1571,Beloved,Toni Morrison,1987,Character_1571,"Character_1571 is described as loving, noble, reflecting Unknown non-binary identity.",Non-binary,Unknown,Working,"loving, noble",[768-dim vector],Unknown_Non-binary_Working,0.52,1
1572,Beloved,Toni Morrison,1987,Character_1572,"Character_1572 is described as loyal, caring, reflecting Asian unknown identity.",Unknown,Asian,Unknown,"loyal, caring",[768-dim vector],Asian_Unknown_Unknown,0.65,1
1573,Beloved,Toni Morrison,1987,Character_1573,"Character_1573 is described as strong, hopeful, reflecting White male identity.",Male,White,Enslaved/Servant,"strong, hopeful",[768-dim vector],White_Male_Enslaved/Servant,0.46,1
1574,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_1574,"Character_1574 is described as noble, caring, reflecting Mixed male identity.",Male,Mixed,Working,"noble, caring",[768-dim vector],Mixed_Male_Working,0.84,1
1575,To Kill a Mockingbird,Harper Lee,1960,Character_1575,"Character_1575 is described as fearless, brave, reflecting Mixed unknown identity.",Unknown,Mixed,Enslaved/Servant,"fearless, brave",[768-dim vector],Mixed_Unknown_Enslaved/Servant,0.77,1
1576,Beloved,Toni Morrison,1987,Character_1576,"Character_1576 is described as loyal, loving, reflecting Unknown male identity.",Male,Unknown,Working,"loyal, loving",[768-dim vector],Unknown_Male_Working,0.68,0
1577,To Kill a Mockingbird,Harper Lee,1960,Character_1577,"Character_1577 is described as strong, submissive, reflecting Mixed female identity.",Female,Mixed,Enslaved/Servant,"strong, submissive",[768-dim vector],Mixed_Female_Enslaved/Servant,0.72,1
1578,Beloved,Toni Morrison,1987,Character_1578,"Character_1578 is described as strong, independent, reflecting Asian unknown identity.",Unknown,Asian,Upper,"strong, independent",[768-dim vector],Asian_Unknown_Upper,0.57,1
1579,White Noise,Don DeLillo,1985,Character_1579,"Character_1579 is described as tragic, heroic, reflecting Unknown female identity.",Female,Unknown,Middle,"tragic, heroic",[768-dim vector],Unknown_Female_Middle,0.86,0
1580,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_1580,"Character_1580 is described as independent, visionary, reflecting Asian female identity.",Female,Asian,Upper,"independent, visionary",[768-dim vector],Asian_Female_Upper,0.79,0
1581,Adventures of Huckleberry Finn,Mark Twain,1884,Character_1581,"Character_1581 is described as heroic, noble, reflecting White unknown identity.",Unknown,White,Enslaved/Servant,"heroic, noble",[768-dim vector],White_Unknown_Enslaved/Servant,0.57,0
1582,The Great Gatsby,F. Scott Fitzgerald,1925,Character_1582,"Character_1582 is described as rebellious, oppressed, reflecting Black female identity.",Female,Black,Upper,"rebellious, oppressed",[768-dim vector],Black_Female_Upper,0.48,1
1583,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_1583,"Character_1583 is described as resilient, noble, reflecting Indigenous female identity.",Female,Indigenous,Enslaved/Servant,"resilient, noble",[768-dim vector],Indigenous_Female_Enslaved/Servant,0.33,1
1584,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1584,"Character_1584 is described as hopeful, devoted, reflecting Unknown unknown identity.",Unknown,Unknown,Upper,"hopeful, devoted",[768-dim vector],Unknown_Unknown_Upper,0.86,0
1585,Moby-Dick,Herman Melville,1851,Character_1585,"Character_1585 is described as submissive, loving, reflecting Black non-binary identity.",Non-binary,Black,Unknown,"submissive, loving",[768-dim vector],Black_Non-binary_Unknown,0.76,1
1586,Invisible Man,Ralph Ellison,1952,Character_1586,"Character_1586 is described as oppressed, noble, reflecting Unknown unknown identity.",Unknown,Unknown,Unknown,"oppressed, noble",[768-dim vector],Unknown_Unknown_Unknown,0.69,0
1587,The Great Gatsby,F. Scott Fitzgerald,1925,Character_1587,"Character_1587 is described as submissive, rebellious, reflecting White non-binary identity.",Non-binary,White,Working,"submissive, rebellious",[768-dim vector],White_Non-binary_Working,0.4,0
1588,Moby-Dick,Herman Melville,1851,Character_1588,"Character_1588 is described as fearless, rebellious, reflecting Unknown non-binary identity.",Non-binary,Unknown,Unknown,"fearless, rebellious",[768-dim vector],Unknown_Non-binary_Unknown,0.34,0
1589,White Noise,Don DeLillo,1985,Character_1589,"Character_1589 is described as strong, brave, reflecting Black non-binary identity.",Non-binary,Black,Working,"strong, brave",[768-dim vector],Black_Non-binary_Working,0.7,1
1590,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1590,"Character_1590 is described as fearless, strong, reflecting Mixed male identity.",Male,Mixed,Unknown,"fearless, strong",[768-dim vector],Mixed_Male_Unknown,0.79,1
1591,Invisible Man,Ralph Ellison,1952,Character_1591,"Character_1591 is described as tragic, noble, reflecting Indigenous non-binary identity.",Non-binary,Indigenous,Middle,"tragic, noble",[768-dim vector],Indigenous_Non-binary_Middle,0.37,0
1592,Moby-Dick,Herman Melville,1851,Character_1592,"Character_1592 is described as visionary, loving, reflecting White unknown identity.",Unknown,White,Unknown,"visionary, loving",[768-dim vector],White_Unknown_Unknown,0.49,0
1593,Adventures of Huckleberry Finn,Mark Twain,1884,Character_1593,"Character_1593 is described as visionary, hopeful, reflecting Black non-binary identity.",Non-binary,Black,Enslaved/Servant,"visionary, hopeful",[768-dim vector],Black_Non-binary_Enslaved/Servant,0.61,1
1594,White Noise,Don DeLillo,1985,Character_1594,"Character_1594 is described as loving, independent, reflecting Black non-binary identity.",Non-binary,Black,Upper,"loving, independent",[768-dim vector],Black_Non-binary_Upper,0.51,1
1595,Song of Solomon,Toni Morrison,1977,Character_1595,"Character_1595 is described as devoted, fearless, reflecting Indigenous male identity.",Male,Indigenous,Unknown,"devoted, fearless",[768-dim vector],Indigenous_Male_Unknown,0.8,1
1596,To Kill a Mockingbird,Harper Lee,1960,Character_1596,"Character_1596 is described as loyal, loving, reflecting Unknown non-binary identity.",Non-binary,Unknown,Enslaved/Servant,"loyal, loving",[768-dim vector],Unknown_Non-binary_Enslaved/Servant,0.48,1
1597,Adventures of Huckleberry Finn,Mark Twain,1884,Character_1597,"Character_1597 is described as loyal, defiant, reflecting Unknown female identity.",Female,Unknown,Middle,"loyal, defiant",[768-dim vector],Unknown_Female_Middle,0.87,1
1598,To Kill a Mockingbird,Harper Lee,1960,Character_1598,"Character_1598 is described as brave, strong, reflecting Indigenous unknown identity.",Unknown,Indigenous,Middle,"brave, strong",[768-dim vector],Indigenous_Unknown_Middle,0.51,1
1599,Beloved,Toni Morrison,1987,Character_1599,"Character_1599 is described as caring, strong, reflecting Unknown unknown identity.",Unknown,Unknown,Enslaved/Servant,"caring, strong",[768-dim vector],Unknown_Unknown_Enslaved/Servant,0.86,1
1600,Invisible Man,Ralph Ellison,1952,Character_1600,"Character_1600 is described as independent, fearless, reflecting Mixed male identity.",Male,Mixed,Working,"independent, fearless",[768-dim vector],Mixed_Male_Working,0.36,1
1601,Song of Solomon,Toni Morrison,1977,Character_1601,"Character_1601 is described as loving, loyal, reflecting White unknown identity.",Unknown,White,Middle,"loving, loyal",[768-dim vector],White_Unknown_Middle,0.63,1
1602,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_1602,"Character_1602 is described as hopeful, visionary, reflecting Unknown unknown identity.",Unknown,Unknown,Middle,"hopeful, visionary",[768-dim vector],Unknown_Unknown_Middle,0.42,1
1603,To Kill a Mockingbird,Harper Lee,1960,Character_1603,"Character_1603 is described as fearless, heroic, reflecting Black non-binary identity.",Non-binary,Black,Middle,"fearless, heroic",[768-dim vector],Black_Non-binary_Middle,0.71,1
